step,amount,nameOrig,bankOrig,nameDest,bankDest
252,328.15,38165,handelsbanken,29440,handelsbanken
252,869.52,54118,others,16960,swedbank
252,607.93,55747,others,41118,handelsbanken
252,1115.22,32827,handelsbanken,41079,handelsbanken
252,676.24,56991,others,46154,others
252,266.11,27455,swedbank,42192,others
252,495.7,64494,others,94307,others
252,238.72,62451,others,69792,others
252,617.28,82119,others,7271,swedbank
252,742.71,35602,handelsbanken,29740,handelsbanken
252,1371.09,36305,handelsbanken,28846,handelsbanken
252,1720.98,85059,others,44714,others
252,744.25,9550,swedbank,63571,others
252,1356.54,34611,handelsbanken,73189,others
252,241.25,84492,others,949,swedbank
252,1475.68,43171,others,1220,swedbank
252,1437.06,5429,swedbank,19118,swedbank
252,1839.43,36363,handelsbanken,32772,handelsbanken
252,947.82,41136,handelsbanken,37839,handelsbanken
252,826.27,5249,swedbank,22875,swedbank
252,788.0,31279,handelsbanken,36229,handelsbanken
252,860.36,8695,swedbank,76063,others
252,1581.7,13166,swedbank,91852,others
252,634.59,41102,handelsbanken,36740,handelsbanken
252,550.88,31364,handelsbanken,32429,handelsbanken
252,198.45,36028,handelsbanken,32926,handelsbanken
252,867.91,40786,handelsbanken,33392,handelsbanken
252,1034.28,19453,swedbank,79526,others
252,1138.95,68173,others,10436,swedbank
252,659.99,78579,others,36866,handelsbanken
252,1613.66,74541,others,37816,handelsbanken
252,1469.48,27147,swedbank,24975,swedbank
252,17.28,16968,swedbank,27260,swedbank
252,1493.62,85814,others,66544,others
252,433.67,82762,others,55204,others
252,1659.47,22539,swedbank,447,swedbank
252,774.24,32715,handelsbanken,40466,handelsbanken
252,417.52,39947,handelsbanken,34831,handelsbanken
252,711.31,14358,swedbank,76909,others
252,1058.08,34924,swedbank,98451,others
252,465.02,30245,handelsbanken,13809,swedbank
252,890.98,56355,others,10075,swedbank
252,594.32,56640,others,35604,handelsbanken
252,1249.17,13605,swedbank,14271,swedbank
252,190.33,25345,swedbank,40437,handelsbanken
252,1317.52,35152,handelsbanken,32087,handelsbanken
252,71.52,31901,handelsbanken,56630,others
252,534.52,34313,handelsbanken,57941,others
252,1273.69,55689,others,81742,others
252,1048.86,9731,swedbank,47366,others
252,655.56,34301,handelsbanken,1947,swedbank
252,2066.99,34415,handelsbanken,39785,handelsbanken
252,1156.69,25399,swedbank,79611,others
252,945.08,39419,handelsbanken,12663,swedbank
252,1283.81,86800,others,51870,others
252,905.09,27749,handelsbanken,58292,others
252,1747.21,1292,swedbank,45214,others
252,682.92,12744,swedbank,78790,others
252,1225.88,69069,others,16921,swedbank
252,277.03,67074,others,41520,others
252,490.9,35757,handelsbanken,39513,handelsbanken
252,1259.44,78300,others,59484,others
252,776.4,22363,swedbank,11031,swedbank
252,370.24,61072,others,45599,others
252,260.55,74681,others,10781,swedbank
252,816.79,25566,swedbank,13568,swedbank
252,344.71,4072,swedbank,16100,swedbank
252,1176.94,73274,others,98060,others
252,714.6,26092,swedbank,69288,others
252,614.29,46522,others,42158,others
253,1151.61,30991,handelsbanken,7175,swedbank
253,804.47,27729,handelsbanken,29352,handelsbanken
253,1742.83,72671,others,41553,others
253,1121.22,33589,handelsbanken,35356,handelsbanken
253,695.52,29912,handelsbanken,28623,handelsbanken
253,959.65,40933,handelsbanken,38046,handelsbanken
253,643.05,37048,handelsbanken,32406,handelsbanken
253,1886.93,47059,others,58379,others
253,1455.73,40224,handelsbanken,38622,handelsbanken
253,423.69,17864,swedbank,96436,others
253,939.01,24427,swedbank,24489,swedbank
253,828.94,52790,others,97479,others
253,839.53,26321,swedbank,22274,swedbank
253,81.39,23031,swedbank,12293,swedbank
253,1347.76,8564,swedbank,90480,others
253,1240.58,57045,others,31695,handelsbanken
253,158.85,55308,others,98178,others
253,794.45,42808,others,56825,others
253,1024.19,69536,others,77025,others
253,545.88,34675,handelsbanken,28239,handelsbanken
253,1343.45,13680,swedbank,79618,others
253,1262.11,8318,swedbank,14728,swedbank
253,496.28,21415,swedbank,71414,others
253,1117.86,39008,handelsbanken,2154,swedbank
253,949.03,30020,handelsbanken,33226,handelsbanken
253,764.08,88641,others,63871,others
253,673.47,92573,others,20667,swedbank
253,971.42,72508,others,58684,others
253,131.71,66618,others,55440,others
253,696.64,12345,swedbank,37939,handelsbanken
253,1012.34,82148,others,51905,others
253,852.85,24639,swedbank,20426,swedbank
253,709.17,46375,others,29799,handelsbanken
253,345.81,46420,others,34480,handelsbanken
253,667.3,31528,handelsbanken,21183,swedbank
253,741.06,11567,swedbank,20508,swedbank
253,301.9,87060,others,70108,others
253,928.5,31325,handelsbanken,33868,handelsbanken
253,138.23,39582,handelsbanken,32635,handelsbanken
253,924.18,33860,handelsbanken,29198,handelsbanken
253,785.89,97639,others,79585,others
253,203.82,27300,swedbank,67815,others
253,1369.89,55119,others,59415,others
253,2165.96,8108,swedbank,23345,swedbank
253,986.88,71801,others,57927,others
253,1869.17,84492,others,49155,others
253,873.2,76830,others,87934,others
253,1106.56,34718,handelsbanken,40003,handelsbanken
253,1624.82,40869,handelsbanken,39502,handelsbanken
253,575.67,39103,handelsbanken,39705,handelsbanken
253,1027.1,78950,others,45630,others
253,980.48,82036,others,83430,others
253,758.24,25832,swedbank,24836,swedbank
253,121.62,98953,others,91064,others
253,584.1,29902,handelsbanken,76317,others
253,158.69,62103,others,27812,handelsbanken
253,672.87,32185,handelsbanken,33161,handelsbanken
253,607.88,27869,handelsbanken,37615,handelsbanken
253,1073.02,32611,handelsbanken,38039,handelsbanken
253,1285.71,76324,others,3622,swedbank
253,842.27,71458,others,12411,swedbank
253,1014.14,76024,others,98811,others
253,926.37,38816,handelsbanken,36249,handelsbanken
253,698.29,36983,handelsbanken,30676,handelsbanken
253,1454.34,47462,others,34933,handelsbanken
253,645.89,23591,swedbank,4089,swedbank
253,780.67,20170,swedbank,24198,swedbank
253,54.56,40694,handelsbanken,14612,swedbank
254,1137.57,7740,swedbank,70518,others
254,998.33,65916,others,8604,swedbank
254,592.46,89962,others,9297,swedbank
254,755.03,38910,handelsbanken,40970,handelsbanken
254,737.91,71808,others,95213,others
254,811.95,32825,handelsbanken,35911,handelsbanken
254,875.88,72618,others,95165,others
254,1019.99,39712,handelsbanken,37487,handelsbanken
254,41.19,34606,handelsbanken,54725,others
254,923.52,59447,others,71754,others
254,1229.97,28227,handelsbanken,39277,handelsbanken
254,706.95,33429,handelsbanken,39246,handelsbanken
254,834.21,41154,handelsbanken,90004,others
254,493.53,85780,others,63591,others
254,1070.49,52206,others,63159,others
254,1132.14,83793,others,49427,others
254,1040.95,28669,handelsbanken,29377,handelsbanken
254,557.11,59055,others,30480,handelsbanken
254,779.53,48822,others,46154,others
254,1184.41,62655,others,46395,others
254,835.87,37936,handelsbanken,30791,handelsbanken
254,163.29,39795,handelsbanken,36423,handelsbanken
254,1390.24,53582,others,24465,swedbank
254,532.53,38325,handelsbanken,28025,handelsbanken
254,562.08,15859,swedbank,31612,handelsbanken
254,467.27,57696,others,70526,others
254,649.86,48457,others,53524,others
254,1134.16,63475,others,21655,swedbank
254,1188.92,29514,handelsbanken,28007,handelsbanken
254,821.54,92060,others,40357,handelsbanken
254,1906.69,31368,handelsbanken,63365,others
254,897.39,50844,others,12821,swedbank
254,109.62,37404,handelsbanken,66649,others
254,964.08,10561,swedbank,42209,others
254,857.76,49092,others,27138,swedbank
254,826.77,7593,swedbank,3961,swedbank
254,81.67,21984,swedbank,11828,swedbank
254,550.91,83176,others,66446,others
254,524.81,16483,swedbank,95562,others
254,804.01,19086,swedbank,5828,swedbank
254,1280.13,58843,others,39546,handelsbanken
254,875.38,1380,swedbank,79165,others
254,1838.5,12257,swedbank,42522,others
254,643.12,6180,swedbank,18282,swedbank
254,1633.03,65265,others,48872,others
254,203.68,43087,others,19052,swedbank
254,497.65,13968,swedbank,12494,swedbank
254,880.14,27406,swedbank,5800,swedbank
254,633.37,16300,swedbank,1068,swedbank
254,845.99,29457,handelsbanken,32397,handelsbanken
254,986.23,81945,others,1220,swedbank
254,1173.94,54021,others,5218,swedbank
255,1083.16,32803,handelsbanken,69599,others
255,318.7,66222,others,30351,handelsbanken
255,891.53,36320,handelsbanken,98795,others
255,487.43,410,swedbank,15070,swedbank
255,797.08,71113,others,69471,others
255,982.86,60334,others,12152,swedbank
255,1113.92,35308,handelsbanken,34621,handelsbanken
255,1593.86,26481,swedbank,21787,swedbank
255,810.92,75363,others,87337,swedbank
255,258.53,50526,others,22345,swedbank
255,1000.07,40627,handelsbanken,27865,handelsbanken
255,1471.13,8473,swedbank,49804,others
255,983.41,90099,others,38310,handelsbanken
255,737.37,6120,swedbank,25790,swedbank
255,1226.7,59357,others,33418,handelsbanken
255,79.42,29506,handelsbanken,30903,handelsbanken
255,989.64,29313,handelsbanken,28425,handelsbanken
255,1149.45,27815,handelsbanken,27718,handelsbanken
255,1150.29,15773,swedbank,46350,others
255,651.59,37104,handelsbanken,96986,others
255,629.32,13911,swedbank,25041,swedbank
255,1261.19,27432,swedbank,65074,others
255,656.12,22568,swedbank,50586,handelsbanken
255,1301.73,88073,others,69573,others
255,602.04,68207,others,5179,swedbank
255,1181.37,33922,handelsbanken,38588,handelsbanken
255,1614.11,37780,handelsbanken,30038,handelsbanken
255,574.94,95139,others,37699,handelsbanken
255,1043.98,11270,swedbank,27518,swedbank
255,1862.02,43626,others,7668,swedbank
255,1370.01,11040,swedbank,5000,swedbank
255,1985.75,73356,others,31555,handelsbanken
255,1006.48,39678,handelsbanken,38506,handelsbanken
255,559.05,20238,swedbank,26549,swedbank
255,1335.93,21877,swedbank,16975,swedbank
255,1037.29,61416,others,37773,handelsbanken
255,113.27,34558,handelsbanken,38094,handelsbanken
255,89.16,4528,swedbank,52340,others
255,800.85,12839,swedbank,7927,swedbank
255,1351.97,68056,others,61506,others
255,709.13,52010,others,3622,swedbank
255,536.33,5157,swedbank,21419,swedbank
255,499.07,94609,others,26454,swedbank
255,907.19,66830,others,60229,others
255,520.91,9089,swedbank,27227,swedbank
255,1061.8,34433,handelsbanken,36096,handelsbanken
255,155.83,95004,others,12954,swedbank
255,1483.92,117,swedbank,243,swedbank
255,257.39,43632,others,72480,others
255,755.6,32239,handelsbanken,36286,handelsbanken
255,927.4,92128,others,10074,swedbank
255,1199.57,18799,swedbank,30940,handelsbanken
255,252.84,44506,others,82025,others
255,1095.46,16524,swedbank,27570,swedbank
255,1136.18,37446,handelsbanken,46114,others
255,107.58,13763,swedbank,94675,others
255,1568.48,36081,handelsbanken,28388,handelsbanken
255,520.96,17502,swedbank,26752,swedbank
255,535.69,28653,handelsbanken,34968,handelsbanken
255,1071.16,16103,swedbank,5939,swedbank
255,490.9,79741,others,40885,handelsbanken
255,581.06,33843,handelsbanken,34335,handelsbanken
255,1031.35,46411,others,50710,others
255,1039.82,51602,others,21344,swedbank
255,1193.58,58377,others,53520,others
256,753.9,34386,handelsbanken,34782,handelsbanken
256,1205.8,39236,handelsbanken,37374,handelsbanken
256,1686.87,83946,others,41671,others
256,288.69,97946,others,44955,others
256,709.68,28324,handelsbanken,37366,handelsbanken
256,457.22,50708,others,86044,others
256,648.26,82420,others,17463,swedbank
256,1110.6,30953,handelsbanken,34419,handelsbanken
256,785.91,22549,swedbank,85569,others
256,1154.55,28426,handelsbanken,38646,handelsbanken
256,831.12,94727,others,52694,others
256,912.09,55621,others,74063,others
256,1314.35,89072,others,2068,swedbank
256,777.91,39023,handelsbanken,37195,handelsbanken
256,984.58,11422,swedbank,8678,swedbank
256,573.24,28689,handelsbanken,58560,others
256,1454.43,13133,swedbank,369,swedbank
256,1435.57,37199,handelsbanken,40156,handelsbanken
256,1060.6,71200,others,89968,others
256,1404.93,34307,handelsbanken,19144,swedbank
256,570.72,2015,swedbank,91901,others
256,506.37,617,swedbank,6738,swedbank
256,1509.54,12791,swedbank,16358,swedbank
256,996.67,6986,swedbank,20977,swedbank
256,998.99,5727,swedbank,93964,others
256,256.11,10267,swedbank,92704,others
256,787.48,64179,others,1220,swedbank
256,6.89,6431,swedbank,38191,handelsbanken
256,950.07,1191,swedbank,30140,handelsbanken
256,1230.63,8956,swedbank,82081,others
256,570.15,56594,others,61204,others
256,1083.19,26966,swedbank,18787,swedbank
256,850.81,29076,handelsbanken,50253,others
256,779.54,24869,swedbank,7205,swedbank
256,683.44,73506,others,34073,handelsbanken
256,1052.61,34834,handelsbanken,35948,handelsbanken
256,763.51,42456,others,57579,swedbank
256,454.36,8597,swedbank,95382,others
256,908.89,49515,others,15101,swedbank
256,746.94,39280,handelsbanken,28665,handelsbanken
256,1339.17,39315,handelsbanken,28645,handelsbanken
256,1067.4,16552,swedbank,6538,swedbank
256,802.98,57564,others,15702,swedbank
256,1010.64,29052,handelsbanken,53310,others
256,750.21,15981,swedbank,57889,others
256,477.13,11759,swedbank,28362,handelsbanken
256,571.9,82769,others,39382,handelsbanken
256,1390.15,24421,swedbank,52393,others
256,250.5,11286,swedbank,70446,others
256,768.38,31986,handelsbanken,34536,handelsbanken
256,297.8,75948,others,74660,others
256,374.56,8991,swedbank,18587,swedbank
256,1028.33,8234,swedbank,29164,handelsbanken
256,1206.63,22594,swedbank,52782,others
256,689.47,91554,others,45632,others
256,488.15,34031,handelsbanken,29443,handelsbanken
256,1095.42,37853,handelsbanken,31447,handelsbanken
256,502.44,48300,others,46154,others
256,1033.18,84129,others,14487,swedbank
256,183.41,42672,others,6208,swedbank
256,979.37,53774,others,1573,swedbank
256,540.78,18747,swedbank,6957,swedbank
257,1742.82,45394,others,72575,others
257,370.35,73269,others,14790,swedbank
257,273.75,28122,handelsbanken,24760,swedbank
257,826.85,67598,others,70267,others
257,465.06,38269,handelsbanken,16925,swedbank
257,947.82,29318,handelsbanken,33696,handelsbanken
257,960.22,38810,handelsbanken,19873,swedbank
257,329.97,99938,others,29551,handelsbanken
257,1289.37,51621,handelsbanken,83430,others
257,483.94,28120,handelsbanken,29895,handelsbanken
257,757.14,23180,swedbank,50249,others
257,874.8,88554,others,81207,others
257,666.16,8252,swedbank,92821,others
257,67.41,50720,others,11080,swedbank
257,614.94,18380,swedbank,59207,others
257,408.22,17420,swedbank,27214,swedbank
257,1112.56,74321,others,60299,others
257,1182.85,63320,others,78722,others
257,1870.91,91038,others,15564,swedbank
257,1474.37,28488,handelsbanken,37883,handelsbanken
257,1621.77,34328,handelsbanken,66492,others
257,867.91,98435,others,70634,others
257,981.69,36533,handelsbanken,32926,handelsbanken
257,576.82,31588,handelsbanken,34731,handelsbanken
257,1537.24,19293,swedbank,95468,others
257,890.45,91169,others,58843,others
257,874.28,35733,handelsbanken,36423,handelsbanken
257,752.89,80177,others,20110,swedbank
257,724.43,23111,swedbank,73710,others
257,901.84,8097,swedbank,10075,swedbank
257,310.92,72278,others,53582,others
257,1188.96,93326,others,19432,swedbank
257,941.71,90225,others,78014,others
257,571.94,83643,others,19032,swedbank
257,1397.48,73954,others,62791,others
257,601.34,5565,swedbank,27498,swedbank
257,1766.56,21621,swedbank,15473,swedbank
257,813.01,9411,swedbank,51291,others
257,634.02,83770,others,51100,others
257,478.53,35859,handelsbanken,87482,others
257,690.53,97791,others,14337,swedbank
257,513.0,14829,swedbank,81238,others
257,878.53,16754,swedbank,20587,swedbank
257,293.74,86991,others,31317,handelsbanken
257,1083.8,77652,others,22772,swedbank
257,516.33,54037,others,42300,others
257,365.13,84946,others,28792,handelsbanken
257,623.62,39698,handelsbanken,40487,handelsbanken
257,1078.07,30343,handelsbanken,31719,handelsbanken
257,971.99,38803,handelsbanken,38622,handelsbanken
257,742.64,19197,swedbank,12611,swedbank
257,611.37,30076,handelsbanken,35326,handelsbanken
257,1092.15,87833,others,54552,others
257,608.43,42207,others,80282,others
257,1089.6,41114,handelsbanken,40508,handelsbanken
257,1448.36,21702,swedbank,10201,swedbank
257,1398.81,15317,swedbank,26520,others
257,915.42,35902,handelsbanken,26277,swedbank
257,271.57,39659,handelsbanken,29577,handelsbanken
257,741.6,26220,swedbank,18992,swedbank
257,1435.58,6444,swedbank,32183,handelsbanken
257,958.54,39596,handelsbanken,28943,handelsbanken
257,1263.99,24174,swedbank,20011,swedbank
257,1019.48,9685,swedbank,64410,others
257,256.27,33636,handelsbanken,36243,handelsbanken
257,529.39,37416,handelsbanken,36518,handelsbanken
257,1752.2,30341,handelsbanken,37849,handelsbanken
257,977.13,88624,others,55543,others
257,945.69,78677,others,25906,swedbank
257,827.9,53245,others,94215,others
258,1134.26,43024,others,49532,others
258,751.83,21521,swedbank,11414,swedbank
258,721.19,74828,others,92118,others
258,1663.25,77958,others,83915,others
258,1258.73,68258,others,54357,others
258,1483.99,27922,handelsbanken,53201,others
258,963.59,51474,others,2687,swedbank
258,775.3,22696,swedbank,8525,swedbank
258,889.29,13921,swedbank,16960,swedbank
258,912.08,35109,handelsbanken,29681,handelsbanken
258,707.54,37747,handelsbanken,38001,handelsbanken
258,1308.61,49280,others,67390,others
