account,bank,sum,mean,median,std,max,min,in_sum,out_sum,in_mean,out_mean,in_median,out_median,in_std,out_std,in_max,out_max,in_min,out_min,count_in,count_out,count_days_in_bank,count_phone_changes,sum_spending,mean_spending,median_spending,std_spending,max_spending,min_spending,count_spending,is_sar
9029,bank,203.9799999999998,11.998823529411752,46.91,939.7788045590993,1501.29,-1236.75,6700.549999999999,-6496.57,744.5055555555555,-812.07125,797.08,-977.105,603.0648091853626,370.2553193381754,1501.29,-233.28,46.91,-1236.75,9,8,257,0,118686.76000000001,775.7304575163399,379.8,1426.9345640196216,6329.31,3.6,153,0
6671,bank,159.91000000000008,3.8073809523809543,209.98,666.8005912914534,1151.74,-1516.09,11131.179999999998,-10971.27,412.26592592592584,-731.418,209.98,-637.65,303.68443100159664,479.488741417058,1151.74,-20.72,144.71,-1516.09,27,15,274,0,287693.71,1798.0856875000002,472.935,5411.879615052627,23853.77,3.64,160,0
2699,bank,3359.62,33.263564356435644,229.49,808.4914657045975,1952.06,-1737.96,35980.369999999995,-32620.75,654.1885454545454,-709.1467391304348,516.71,-617.595,444.2542009197911,425.55105739397527,1952.06,-7.53,17.05,-1737.96,55,46,274,0,173470.72,1141.2547368421053,431.31,2562.255385954772,11209.15,0.62,152,0
3615,bank,-9975.48,-91.51816513761467,-210.04,789.8347590748955,1603.56,-2226.63,30956.14,-40931.62,687.9142222222222,-639.5565625,557.07,-546.2,402.331279321412,466.19003791532066,1603.56,-19.61,31.18,-2226.63,45,64,273,0,191879.66,1254.1154248366013,461.65,3203.540169486429,13966.12,6.66,153,0
9239,bank,1625.1299999999997,90.28499999999998,259.995,944.1290845644934,1456.15,-1491.36,8174.5,-6549.369999999998,743.1363636363636,-935.6242857142854,598.68,-789.61,473.9024884989048,376.7905529538102,1456.15,-411.43,27.71,-1491.36,11,7,262,0,234082.62,1648.4691549295774,488.485,4397.6098522532375,18450.92,0.11,142,0
4745,bank,1040.8000000000006,18.585714285714296,288.02,899.5093494745944,1847.1,-1908.11,22094.460000000003,-21053.659999999996,712.7245161290324,-842.1463999999999,567.68,-720.52,427.831338729323,480.9740953512985,1847.1,-36.78,67.31,-1908.11,31,25,258,0,324549.26,1978.9589024390245,440.02,6325.046122036162,28112.37,16.52,164,0
4879,bank,20491.35,288.6105633802817,778.13,773.2545005437128,1249.3,-1493.89,37551.600000000006,-17060.25,782.3250000000002,-741.75,816.3,-762.68,246.3952011224452,362.0147392654815,1249.3,-102.76,5.09,-1493.89,48,23,275,0,204494.97,1246.9205487804877,442.075,3276.357100001894,14741.03,13.08,164,0
7936,bank,610.7600000000006,38.172500000000035,91.48499999999999,878.9060605055204,1445.39,-1228.94,6683.71,-6072.95,835.46375,-759.11875,863.875,-691.71,319.29217439014343,316.8442840367894,1445.39,-237.06,420.03,-1228.94,8,8,250,0,256901.27,1646.8030128205128,485.22,4626.805832606532,20226.59,4.09,156,0
5863,bank,4025.7599999999998,115.02171428571428,18.36,871.2918950058338,1678.04,-1678.04,14166.130000000001,-10140.37,615.9186956521739,-845.0308333333334,551.57,-941.635,560.2923886548746,434.1783368503679,1678.04,-176.63,18.36,-1678.04,23,12,275,0,213787.34000000003,1415.8101986754968,362.29,4018.136858887458,17275.15,1.47,151,0
5520,bank,-211.8000000000001,-6.832258064516132,14.73,727.9513762686336,975.81,-1469.04,9663.63,-9875.43,603.976875,-658.362,703.81,-622.9,306.47383635407334,392.0398284103287,975.81,-132.91,14.73,-1469.04,16,15,270,0,191986.01,1246.6624025974027,484.76,2978.5513037563355,13073.0,5.34,154,0
7435,bank,3595.5200000000004,105.75058823529413,119.575,869.2899397538309,1603.72,-1228.8,14578.13,-10982.61,728.9064999999999,-784.4721428571429,884.835,-962.7,462.15811248936967,393.9265570202448,1603.72,-18.21,5.01,-1228.8,20,14,266,0,265570.93,1794.3981756756757,402.195,5266.65243541796,22387.33,17.83,148,0
1980,bank,-6632.7,-34.366321243523316,-1.31,823.8763517047785,1756.88,-1743.75,65531.700000000004,-72164.40000000001,682.621875,-743.9628865979382,649.81,-722.73,409.9704428968983,410.33532135305404,1756.88,-1.31,42.53,-1743.75,96,97,272,0,119995.13,731.6776219512195,475.28499999999997,1029.4820492586769,4758.09,0.97,164,0
7981,bank,4023.68,223.53777777777776,366.895,826.3263271254606,1972.85,-1361.92,7830.16,-3806.48,711.8327272727273,-543.7828571428571,432.57,-301.22,568.5952213146169,521.3180238815934,1972.85,-32.39,105.53,-1361.92,11,7,251,0,402309.66,2793.8170833333334,478.135,9006.687139696596,37535.2,12.22,144,0
2235,bank,-8293.92,-82.1180198019802,-198.14,935.5833705063593,1534.75,-1936.13,37994.700000000004,-46288.62,791.5562500000001,-873.3701886792453,771.28,-846.46,330.1605628769967,492.00101032764684,1534.75,-35.79,39.03,-1936.13,48,53,275,0,249494.48,1652.2813245033112,461.59,4628.579101257704,19922.83,0.55,151,0
1237,bank,7592.73,38.93707692307692,131.03,854.5783139414063,1870.21,-1682.05,76691.77999999997,-69099.04999999999,751.880196078431,-743.0005376344085,745.76,-672.41,422.14935442511967,403.40606053563664,1870.21,-9.93,3.79,-1682.05,102,93,273,0,262834.18,1622.433209876543,421.105,4754.45766705645,21116.0,0.14,162,0
9878,bank,-878.8499999999999,-54.928124999999994,-24.834999999999997,851.1510637265965,1211.35,-1524.05,5064.719999999999,-5943.57,633.0899999999999,-742.94625,469.03,-493.42999999999995,424.98191030409083,538.3442320655198,1211.35,-72.6,22.93,-1524.05,8,8,263,0,104523.03,678.720974025974,452.67499999999995,918.2773367866092,4142.9,5.31,154,0
4040,bank,1470.4400000000005,28.83215686274511,182.58,813.9943851312827,1719.26,-1654.61,17646.32,-16175.88,630.2257142857143,-703.2991304347826,569.625,-563.82,458.2493723616447,476.9359966200253,1719.26,-75.58,24.1,-1654.61,28,23,273,0,203396.82,1432.371971830986,469.485,3693.0447710877393,15525.37,16.54,142,0
2593,bank,-7828.78,-63.13532258064516,-92.435,803.9033864841646,1702.69,-1744.26,40034.49,-47863.27,656.3031147540984,-759.7344444444444,559.37,-736.81,376.24136810714555,377.8705986769075,1702.69,-63.06,44.56,-1744.26,61,63,274,0,200919.32,1414.9247887323945,413.355,3720.268831254708,15614.99,11.82,142,0
8754,bank,4197.52,155.46370370370371,74.72,517.1555835466221,1096.04,-1093.54,7205.88,-3008.36,327.54,-601.672,74.72,-620.15,368.9977463345812,379.68847660944357,1096.04,-198.9,74.72,-1093.54,22,5,266,0,162268.22,1007.8771428571429,392.61,2352.2417324924927,10543.34,10.52,161,0
9859,bank,-34.37000000000056,-1.9094444444444756,314.625,823.8241223955812,1248.05,-1501.17,6379.3,-6413.67,637.9300000000001,-801.70875,521.8,-863.26,310.70381008285045,456.2982797136571,1248.05,-88.98,231.85,-1501.17,10,8,268,0,145674.95,1025.879929577465,412.25,2305.9739037427435,9785.82,3.64,142,0
2217,bank,4445.27,47.29010638297873,24.880000000000003,897.0057146513578,1837.2,-2239.24,38056.60999999999,-33611.340000000004,809.7151063829785,-715.1348936170214,806.36,-662.95,457.9238155493456,478.7261064346225,1837.2,-12.26,62.02,-2239.24,47,47,275,0,328581.07,2190.540466666667,458.195,6768.996088017714,28861.72,6.17,150,0
1105,bank,-8862.82,-45.921347150259066,-104.76,847.4791533253737,2039.71,-1908.32,66913.5,-75776.31999999999,743.4833333333333,-735.6924271844659,724.47,-732.89,411.6305472170975,416.89959302645,2039.71,-13.7,12.48,-1908.32,90,103,275,0,81180.44,541.2029333333334,427.04999999999995,472.65736240356057,1961.29,1.49,150,0
7424,bank,-595.95,-19.2241935483871,-54.43,876.3249443396143,2112.75,-1537.51,11147.219999999998,-11743.17,743.1479999999998,-733.948125,632.76,-775.2,554.9604691738992,349.77815215207005,2112.75,-54.43,54.41,-1537.51,15,16,266,0,214737.98,1441.1944966442954,444.8,3830.3405271259926,16438.57,5.39,149,0
9725,bank,5425.68,285.5621052631579,528.53,717.242376789038,1329.01,-1102.04,9334.350000000002,-3908.6699999999996,718.0269230769233,-651.4449999999999,528.53,-601.6800000000001,309.5277502202513,286.68471007362774,1329.01,-280.97,338.9,-1102.04,13,6,260,0,195881.68,1263.7527741935482,483.92,3081.200090092983,13562.77,3.58,155,0
908,bank,-7195.17,-18.88496062992126,-58.81,878.1104735634957,2366.33,-2380.58,139896.39,-147091.56000000003,748.1090374331552,-758.2039175257734,672.89,-671.26,448.322066284215,452.8421111184229,2366.33,-2.77,6.38,-2380.58,187,194,275,0,143265.96000000002,1061.2293333333334,465.36,2234.78623364648,9309.28,2.28,135,0
743,bank,-7671.9000000000015,-19.276130653266335,-106.62,870.9393820650445,2161.3,-1682.36,149823.26,-157495.15999999997,784.4149738219896,-760.8461835748791,759.35,-742.99,407.3085576289338,396.66199213595837,2161.3,-6.38,33.44,-1682.36,191,207,275,0,240387.22,1493.0883229813664,407.85,4236.032203412357,18794.15,0.6,161,0
7656,bank,1865.3,124.35333333333332,146.33,804.8060104474748,1451.7,-1400.31,5886.84,-4021.54,588.684,-804.308,612.63,-861.68,415.6496936711116,511.1279075436989,1451.7,-134.8,85.77,-1400.31,10,5,260,0,228458.04,1473.9228387096775,479.29,3949.02627196599,17276.38,17.4,155,0
6799,bank,3105.6899999999996,103.52299999999998,132.87,826.7299523826093,1394.95,-1305.52,12394.43,-9288.740000000002,729.0841176470589,-714.5184615384617,755.92,-712.18,421.5284549122814,368.0989754999361,1394.95,-209.3,38.06,-1305.52,17,13,274,0,156584.61,1010.2232903225805,418.83,2208.6773474544857,9786.14,4.04,155,0
8205,bank,524.8399999999999,30.872941176470583,117.95,796.4561439100453,1437.37,-1374.76,5573.28,-5048.4400000000005,619.2533333333333,-631.0550000000001,597.54,-602.27,484.29949695410585,485.82742929680586,1437.37,-23.15,117.95,-1374.76,9,8,258,0,189953.34,1376.4734782608696,467.705,3483.857364779862,14470.03,0.11,138,0
7943,bank,8704.83,483.6016666666667,721.8,806.4071547976392,1217.87,-1206.14,12379.63,-3674.8,884.2592857142856,-918.7,1017.06,-889.87,243.37323474810916,239.30756709027546,1217.87,-688.92,443.27,-1206.14,14,4,272,0,216674.29,1515.2048251748251,502.06,3897.567837727229,16453.22,5.4,143,0
3277,bank,4836.27,45.625188679245284,152.885,861.3235041086269,1936.37,-1919.72,41286.81,-36450.54,711.8415517241378,-759.38625,709.975,-753.05,456.93674714399185,441.1556593120903,1936.37,-26.64,8.8,-1919.72,58,48,268,0,207986.94,1395.8855033557047,519.08,3447.663320956603,14868.08,7.12,149,0
7979,bank,5616.540000000001,280.82700000000006,464.25,944.1723781403255,1318.97,-1593.3,11520.189999999999,-5903.650000000001,822.8707142857141,-983.9416666666667,1075.715,-973.5,421.7042113845326,427.7200609471886,1318.97,-358.46,51.15,-1593.3,14,6,275,0,171640.46,1144.2697333333333,449.745,2705.438496191532,11747.94,12.73,150,0
5711,bank,286.39,8.423235294117646,272.52,838.0532807887162,1336.27,-1480.04,12758.300000000001,-12471.909999999998,671.4894736842106,-831.4606666666665,554.89,-794.16,394.55620084784556,320.7470967793488,1336.27,-451.59,169.9,-1480.04,19,15,270,0,132970.33,892.4183221476509,449.25,1844.719479005824,8077.67,3.15,149,0
5834,bank,2164.1800000000003,72.13933333333334,466.20000000000005,832.1727225262683,1140.71,-1437.77,12595.220000000001,-10431.04,699.7344444444445,-869.2533333333334,585.67,-752.03,280.6950137284703,304.3628163686865,1140.71,-587.54,270.98,-1437.77,18,12,270,0,281192.7,2008.5192857142858,482.78,5744.635227303135,23805.51,2.77,140,0
6767,bank,4714.34,162.56344827586207,231.85,797.0554682269873,1756.45,-1300.11,12308.460000000001,-7594.12,683.8033333333334,-690.3745454545455,653.27,-736.18,456.71535163986925,367.3339734182951,1756.45,-7.52,91.98,-1300.11,18,11,239,0,219683.49000000002,1381.657169811321,421.02,3863.2167262024414,17049.7,3.2,159,0
2144,bank,-16733.23,-73.07087336244541,-173.3,879.5893788541863,2155.17,-2106.89,78013.87999999999,-94747.11,757.4163106796116,-751.9611904761905,761.05,-696.925,448.27900323476837,462.93607951959353,2155.17,-11.08,1.39,-2106.89,103,126,274,0,155665.79,985.2265189873418,432.6,2075.2331768641975,9294.19,6.24,158,0
1271,bank,-5607.069999999999,-26.324272300469477,109.58,813.941918066582,2115.43,-1974.01,72707.06999999998,-78314.13999999998,667.037339449541,-753.0205769230768,644.85,-720.77,389.48440318376225,403.1914471609506,2115.43,-23.15,14.8,-1974.01,109,104,275,0,119554.26999999999,742.573105590062,387.93,1249.6054768822214,5681.48,2.34,161,0
2211,bank,-7014.16,-64.94592592592592,159.505,866.5647742754273,1837.07,-1725.13,37081.03,-44095.19,650.5443859649123,-864.611568627451,551.01,-861.69,392.18224911575385,445.9658924418886,1837.07,-61.08,26.41,-1725.13,57,51,275,0,133356.08,883.1528476821192,525.07,1471.848499495052,6523.83,6.63,151,0
8627,bank,-1323.86,-63.040952380952376,-412.72,999.878504999006,1511.09,-1894.86,8590.2,-9914.06,954.4666666666667,-826.1716666666666,1006.14,-781.525,403.48309778725553,465.7773536755192,1511.09,-374.88,242.49,-1894.86,9,12,263,0,160478.72,1162.8892753623188,510.53999999999996,2431.198405294701,10246.71,1.85,138,0
8340,bank,1462.5800000000002,112.50615384615386,429.58,824.39210339638,1128.88,-1163.21,5580.870000000001,-4118.29,697.6087500000001,-823.658,675.88,-833.37,262.12455634883094,372.06387270198644,1128.88,-258.06,393.13,-1163.21,8,5,226,0,119883.51,773.442,487.23,1137.77982616203,5129.26,5.31,155,0
4023,bank,-7926.889999999999,-144.12527272727272,-513.31,906.6000357417093,1837.23,-1422.07,18803.300000000003,-26730.190000000006,783.4708333333334,-862.2641935483873,892.49,-925.65,450.228703988237,320.61309512426544,1837.23,-319.05,75.56,-1422.07,24,31,273,0,169856.88,1171.4267586206897,429.54,2819.7410401461625,12031.94,0.14,145,0
8766,bank,-2055.6900000000005,-114.20500000000003,54.35,948.3267432399646,1506.11,-1545.99,6352.5,-8408.19,705.8333333333334,-934.2433333333333,561.56,-975.12,460.78002878271536,430.9326944547141,1506.11,-83.76,192.46,-1545.99,9,9,272,0,209990.79,1337.5209554140129,500.1,3375.0347638152207,14911.12,0.11,157,0
4083,bank,2215.6600000000003,39.565357142857145,116.755,771.1246636179329,1737.95,-1486.95,19764.58,-17548.920000000002,681.5372413793104,-649.96,621.25,-610.8,380.7350068326165,385.16941876769783,1737.95,-72.54,76.61,-1486.95,29,27,274,0,122192.91,836.9377397260274,447.92499999999995,1392.129465999665,6056.06,2.77,146,0
5433,bank,6219.110000000001,113.07472727272729,81.85,823.990372525235,1658.79,-1235.62,22644.520000000004,-16425.41,730.4683870967743,-684.3920833333333,695.54,-767.01,477.04656636500926,346.2433197595005,1658.79,-24.32,67.05,-1235.62,31,24,275,0,97098.86,638.8082894736842,420.385,859.755251318981,3801.68,12.43,152,0
5394,bank,-4477.18,-71.06634920634922,-78.67,771.6730208121569,1422.18,-1589.42,18433.21,-22910.39,658.3289285714285,-654.5825714285714,577.89,-676.76,438.59578612877783,380.09843527188383,1422.18,-17.11,19.39,-1589.42,28,35,271,0,198244.26,1295.7141176470589,510.25,3116.2856665346612,13644.04,5.37,153,0
3826,bank,-936.6099999999997,-17.671886792452824,95.9,867.4198087366228,1576.67,-1935.33,18921.109999999997,-19857.72,675.7539285714284,-794.3088,661.3499999999999,-799.4,437.177694437427,475.3379893675657,1576.67,-69.32,63.13,-1935.33,28,25,269,0,267003.06,1816.3473469387754,474.18,5218.039892252004,22136.01,2.77,147,0
6352,bank,1118.5600000000002,39.948571428571434,-266.64,899.7496229248662,1489.0,-1292.34,11995.760000000002,-10877.2,922.7507692307694,-725.1466666666668,847.7,-664.66,327.89168210100365,343.8958198073253,1489.0,-240.24,295.74,-1292.34,13,15,275,0,237088.99000000002,1705.6761870503599,469.99,4759.513383744913,19689.22,1.01,139,0
3209,bank,-23089.7,-158.1486301369863,-479.54,739.9582421262191,2039.66,-1468.9,36558.549999999996,-59648.24999999999,716.8343137254901,-627.8763157894736,688.86,-479.54,425.9499975595957,331.2585103525086,2039.66,-11.13,11.07,-1468.9,51,95,271,0,167190.69,1064.9088535031847,365.28,2494.203988844776,11047.59,7.5,157,0
6406,bank,8586.92,296.1006896551724,594.16,861.980944552103,1480.08,-1400.2,15738.660000000002,-7151.74,925.8035294117648,-595.9783333333334,1051.85,-446.53,395.7633703670221,427.21696771788055,1480.08,-149.86,97.91,-1400.2,17,12,270,0,132004.93,891.9252027027027,506.23,1639.6218647330984,7207.65,1.06,148,0
3677,bank,-3181.2199999999993,-31.18843137254901,-64.215,905.1141902049629,2228.15,-1708.51,38086.8,-41268.020000000004,761.7360000000001,-793.6157692307693,783.24,-843.835,490.64136403907327,426.6343916500548,2228.15,-44.68,46.84,-1708.51,50,52,274,0,236304.49,1544.4737908496732,485.87,4216.6032922783525,18303.39,20.39,153,0
1405,bank,707.1000000000006,3.5893401015228457,-6.36,801.4630352559655,1793.51,-1638.32,68074.54999999999,-67367.45,694.6382653061223,-680.4792929292929,725.265,-679.02,423.07117215829396,396.54720649898417,1793.51,-6.36,15.94,-1638.32,98,99,274,0,135324.32,926.8789041095891,416.45,1837.4146426204486,7974.47,14.44,146,0
1219,bank,-16292.98,-77.58561904761905,-62.005,822.1271219575642,1810.22,-1908.3,66314.02,-82607.00000000001,663.1402,-750.9727272727274,559.04,-688.91,424.8337426177754,413.6074809868332,1810.22,-8.8,11.13,-1908.3,100,110,275,0,234706.6,1688.5366906474821,486.29,4402.057757082525,18300.77,3.64,139,0
7482,bank,1883.0899999999997,64.93413793103447,37.99,959.9694079854735,1713.25,-1713.25,12268.369999999999,-10385.28,766.7731249999999,-798.8676923076923,601.395,-724.5,564.4763208936079,535.6000063348557,1713.25,-117.01,2.64,-1713.25,16,13,275,0,200520.85,1392.505902777778,408.48,3683.7163253364424,15559.02,19.16,144,0
6134,bank,-234.00999999999976,-6.685999999999993,-177.4,929.7753625985656,1564.35,-1713.33,13877.440000000002,-14111.449999999999,867.3400000000001,-742.707894736842,775.81,-716.66,408.95786731642664,492.6187419132675,1564.35,-177.4,219.41,-1713.33,16,19,274,0,206584.44999999998,1475.603214285714,466.03,3748.873616164141,15664.05,4.04,140,0
6180,bank,37663.67,684.794,1206.27,803.8256234882641,1868.95,-1971.33,45373.759999999995,-7710.09,1055.2037209302325,-642.5075,1206.27,-589.3299999999999,339.1370626417196,523.9918974586083,1868.95,-14.8,87.8,-1971.33,43,12,272,0,222429.15,1435.0267741935484,454.74,3902.0851076513513,17047.11,1.01,155,0
9919,bank,1616.3399999999997,95.07882352941175,130.05,884.927894950221,1209.23,-1462.25,7092.600000000001,-5476.26,709.2600000000001,-782.3228571428572,794.12,-891.2,440.9029654394868,519.4513297289196,1209.23,-34.46,34.46,-1462.25,10,7,272,0,163833.76,1050.2164102564104,418.21000000000004,2393.3192824252096,10616.52,4.47,156,0
9037,bank,705.46,50.39,290.42,942.1407531051495,1328.95,-1557.9,6038.4400000000005,-5332.9800000000005,754.8050000000001,-888.83,652.965,-881.565,423.43716791447173,452.03476596385815,1328.95,-422.37,132.84,-1557.9,8,6,262,0,212539.36000000002,1455.7490410958906,496.805,3707.738702967141,15815.95,8.85,146,0
7298,bank,8722.89,212.75341463414634,545.43,981.3174338373129,1321.77,-1763.4,23293.21,-14570.32,895.8926923076923,-971.3546666666666,1092.415,-946.61,326.731959557772,437.94745199895954,1321.77,-423.56,183.4,-1763.4,26,15,275,0,238841.22999999998,1658.6196527777777,370.62,4836.208289867713,20288.19,6.24,144,0
1939,bank,785.7299999999989,3.6376388888888838,-39.185,883.70035633862,2043.26,-1837.68,83325.45999999999,-82539.73,786.0892452830188,-750.3611818181818,719.44,-737.62,441.6640173333617,428.1827795189481,2043.26,-17.05,58.86,-1837.68,106,110,271,0,269241.76,1704.0617721518988,470.66499999999996,4985.670988290435,21881.43,1.44,158,0
3660,bank,15778.87,146.10064814814817,363.82,862.8814763557587,1818.88,-1770.93,49645.27,-33866.399999999994,813.8568852459016,-720.5617021276595,725.59,-680.02,388.80235050533065,419.5413321003284,1818.88,-64.26,65.18,-1770.93,61,47,275,0,126689.19,850.2630201342282,391.78,1633.1619644919224,7143.44,5.74,149,0
2307,bank,-7221.36,-64.47642857142857,39.05,793.7677037808407,1378.04,-1466.68,33848.189999999995,-41069.55,528.8779687499999,-855.615625,529.875,-933.125,415.7380578329691,371.1096091791925,1378.04,-49.18,5.15,-1466.68,64,48,274,0,183060.8,1151.325786163522,483.98,2659.5268893130165,11884.41,6.18,159,0
